input_text,target_text
The receptionist wants to browse catalog and place order.,"Actor: receptionist
UseCase: browse catalog
UseCase: place order
Rel: receptionist -> browse catalog
Rel: receptionist -> place order"
The developer wants to record attendance and send report.,"Actor: developer
UseCase: record attendance
UseCase: send report
Rel: developer -> record attendance
Rel: developer -> send report"
The client wants to browse catalog and place order.,"Actor: client
UseCase: browse catalog
UseCase: place order
Rel: client -> browse catalog
Rel: client -> place order"
The manager wants to create account and assign roles.,"Actor: manager
UseCase: create account
UseCase: assign roles
Rel: manager -> create account
Rel: manager -> assign roles"
The volunteer wants to analyze data and export results.,"Actor: volunteer
UseCase: analyze data
UseCase: export results
Rel: volunteer -> analyze data
Rel: volunteer -> export results"
The officer wants to setup profile and join session.,"Actor: officer
UseCase: setup profile
UseCase: join session
Rel: officer -> setup profile
Rel: officer -> join session"
The analyst wants to browse catalog and place order.,"Actor: analyst
UseCase: browse catalog
UseCase: place order
Rel: analyst -> browse catalog
Rel: analyst -> place order"
The student wants to file complaint and review case.,"Actor: student
UseCase: file complaint
UseCase: review case
Rel: student -> file complaint
Rel: student -> review case"
The student wants to create project and assign task.,"Actor: student
UseCase: create project
UseCase: assign task
Rel: student -> create project
Rel: student -> assign task"
The supervisor wants to analyze data and export results.,"Actor: supervisor
UseCase: analyze data
UseCase: export results
Rel: supervisor -> analyze data
Rel: supervisor -> export results"
The engineer wants to prescribe medicine and review test results.,"Actor: engineer
UseCase: prescribe medicine
UseCase: review test results
Rel: engineer -> prescribe medicine
Rel: engineer -> review test results"
The developer wants to enroll in course and drop course.,"Actor: developer
UseCase: enroll in course
UseCase: drop course
Rel: developer -> enroll in course
Rel: developer -> drop course"
The employee wants to submit assignment and check grades.,"Actor: employee
UseCase: submit assignment
UseCase: check grades
Rel: employee -> submit assignment
Rel: employee -> check grades"
The agent wants to analyze data and export results.,"Actor: agent
UseCase: analyze data
UseCase: export results
Rel: agent -> analyze data
Rel: agent -> export results"
The admin wants to create account and assign roles.,"Actor: admin
UseCase: create account
UseCase: assign roles
Rel: admin -> create account
Rel: admin -> assign roles"
The student wants to flag content and escalate issue.,"Actor: student
UseCase: flag content
UseCase: escalate issue
Rel: student -> flag content
Rel: student -> escalate issue"
The officer wants to file complaint and review case.,"Actor: officer
UseCase: file complaint
UseCase: review case
Rel: officer -> file complaint
Rel: officer -> review case"
The trainer wants to send message and read notifications.,"Actor: trainer
UseCase: send message
UseCase: read notifications
Rel: trainer -> send message
Rel: trainer -> read notifications"
The receptionist wants to send message and read notifications.,"Actor: receptionist
UseCase: send message
UseCase: read notifications
Rel: receptionist -> send message
Rel: receptionist -> read notifications"
The technician wants to take quiz and view result.,"Actor: technician
UseCase: take quiz
UseCase: view result
Rel: technician -> take quiz
Rel: technician -> view result"
The customer wants to verify documents and approve registration.,"Actor: customer
UseCase: verify documents
UseCase: approve registration
Rel: customer -> verify documents
Rel: customer -> approve registration"
The agent wants to browse catalog and place order.,"Actor: agent
UseCase: browse catalog
UseCase: place order
Rel: agent -> browse catalog
Rel: agent -> place order"
The customer wants to file complaint and review case.,"Actor: customer
UseCase: file complaint
UseCase: review case
Rel: customer -> file complaint
Rel: customer -> review case"
The applicant wants to submit assignment and check grades.,"Actor: applicant
UseCase: submit assignment
UseCase: check grades
Rel: applicant -> submit assignment
Rel: applicant -> check grades"
The developer wants to approve request and generate report.,"Actor: developer
UseCase: approve request
UseCase: generate report
Rel: developer -> approve request
Rel: developer -> generate report"
The developer wants to verify documents and approve registration.,"Actor: developer
UseCase: verify documents
UseCase: approve registration
Rel: developer -> verify documents
Rel: developer -> approve registration"
The supervisor wants to submit assignment and check grades.,"Actor: supervisor
UseCase: submit assignment
UseCase: check grades
Rel: supervisor -> submit assignment
Rel: supervisor -> check grades"
The user wants to monitor system and report issue.,"Actor: user
UseCase: monitor system
UseCase: report issue
Rel: user -> monitor system
Rel: user -> report issue"
The volunteer wants to register for classes and pay tuition.,"Actor: volunteer
UseCase: register for classes
UseCase: pay tuition
Rel: volunteer -> register for classes
Rel: volunteer -> pay tuition"
The customer wants to enroll in course and drop course.,"Actor: customer
UseCase: enroll in course
UseCase: drop course
Rel: customer -> enroll in course
Rel: customer -> drop course"
The user wants to file complaint and review case.,"Actor: user
UseCase: file complaint
UseCase: review case
Rel: user -> file complaint
Rel: user -> review case"
The doctor wants to create project and assign task.,"Actor: doctor
UseCase: create project
UseCase: assign task
Rel: doctor -> create project
Rel: doctor -> assign task"
The officer wants to log in and update profile.,"Actor: officer
UseCase: log in
UseCase: update profile
Rel: officer -> log in
Rel: officer -> update profile"
The user wants to schedule interview and reschedule appointment.,"Actor: user
UseCase: schedule interview
UseCase: reschedule appointment
Rel: user -> schedule interview
Rel: user -> reschedule appointment"
The volunteer wants to prescribe medicine and review test results.,"Actor: volunteer
UseCase: prescribe medicine
UseCase: review test results
Rel: volunteer -> prescribe medicine
Rel: volunteer -> review test results"
The analyst wants to analyze data and export results.,"Actor: analyst
UseCase: analyze data
UseCase: export results
Rel: analyst -> analyze data
Rel: analyst -> export results"
The librarian wants to request leave and view salary slip.,"Actor: librarian
UseCase: request leave
UseCase: view salary slip
Rel: librarian -> request leave
Rel: librarian -> view salary slip"
The student wants to take quiz and view result.,"Actor: student
UseCase: take quiz
UseCase: view result
Rel: student -> take quiz
Rel: student -> view result"
The librarian wants to setup profile and join session.,"Actor: librarian
UseCase: setup profile
UseCase: join session
Rel: librarian -> setup profile
Rel: librarian -> join session"
The teacher wants to approve request and generate report.,"Actor: teacher
UseCase: approve request
UseCase: generate report
Rel: teacher -> approve request
Rel: teacher -> generate report"
The doctor wants to schedule interview and reschedule appointment.,"Actor: doctor
UseCase: schedule interview
UseCase: reschedule appointment
Rel: doctor -> schedule interview
Rel: doctor -> reschedule appointment"
The user wants to approve request and generate report.,"Actor: user
UseCase: approve request
UseCase: generate report
Rel: user -> approve request
Rel: user -> generate report"
The technician wants to log in and update profile.,"Actor: technician
UseCase: log in
UseCase: update profile
Rel: technician -> log in
Rel: technician -> update profile"
The agent wants to flag content and escalate issue.,"Actor: agent
UseCase: flag content
UseCase: escalate issue
Rel: agent -> flag content
Rel: agent -> escalate issue"
The instructor wants to schedule interview and reschedule appointment.,"Actor: instructor
UseCase: schedule interview
UseCase: reschedule appointment
Rel: instructor -> schedule interview
Rel: instructor -> reschedule appointment"
